,Year,Month,Day,Hour,Min,Sec,LAT,LON,DEP,EX,EY,AZ,EZ,MAG,ID,UTCDT,inBG,inNC,inSTA1,inSTA2,inSTA3
1133,2006,5,9,12,48,40.165,38.79391,-122.78175,2.048,12.0,9.000000000000002,34,9.000000000000002,2.0,21516352,2006-05-09T12:48:40.165000Z,True,True,True,True,True
1134,2006,5,10,17,31,17.86,38.81338,-122.80088,3.563,28.999999999999996,18.000000000000004,25,20.0,2.2,21516598,2006-05-10T17:31:17.860000Z,True,True,True,True,True
1135,2006,5,11,1,53,30.6,38.82495,-122.83192,2.432,8.0,5.0,34,8.0,2.0,21516686,2006-05-11T01:53:30.600000Z,True,True,True,True,True
1136,2006,5,11,5,57,1.383,38.79511,-122.79903,1.71,11.000000000000002,8.0,61,13.000000000000002,2.0,21516720,2006-05-11T05:57:01.383000Z,True,True,True,True,True
1137,2006,5,11,8,58,15.99,38.80089,-122.80338,4.434,13.000000000000002,10.0,178,12.0,2.3,21516736,2006-05-11T08:58:15.990000Z,True,True,True,True,True
1138,2006,5,11,10,42,32.08,38.82152,-122.82828,2.316,10.0,6.999999999999999,2,8.0,1.9,21516752,2006-05-11T10:42:32.080000Z,True,True,True,True,True
1139,2006,5,11,12,29,50.25,38.7944,-122.76406999999999,1.771,6.0,4.0,162,5.0,1.8,21516756,2006-05-11T12:29:50.250000Z,True,True,True,True,True
1140,2006,5,11,21,22,55.977,38.81305,-122.8194,3.427,12.0,6.0,7,10.0,2.0,21516831,2006-05-11T21:22:55.977000Z,True,True,True,True,True
1141,2006,5,11,23,48,13.64,38.80003,-122.81088999999999,4.263999999999999,10.0,6.999999999999999,18,10.0,2.1,21516883,2006-05-11T23:48:13.640000Z,True,True,True,True,True
1142,2006,5,12,6,0,28.33,38.80035,-122.81125,2.858,13.000000000000002,9.000000000000002,13,12.0,1.8,21516920,2006-05-12T06:00:28.330000Z,True,True,True,True,True
1143,2006,5,12,6,27,42.905,38.818509999999996,-122.78466999999999,2.555,10.0,8.0,143,16.0,2.1,21516922,2006-05-12T06:27:42.905000Z,True,True,True,True,True
1145,2006,5,12,10,43,17.067999999999998,38.83764,-122.83521,2.1630000000000003,24.0,10.0,26,24.0,2.2,30507188,2006-05-12T10:43:17.068000Z,True,True,True,True,True
1147,2006,5,12,10,47,43.315,38.82977,-122.79981000000001,2.434,10.0,9.000000000000002,39,11.000000000000002,2.1,21516953,2006-05-12T10:47:43.315000Z,True,True,True,True,True
1148,2006,5,12,11,8,17.408,38.82656,-122.81908,1.6980000000000002,55.99999999999999,18.000000000000004,1,25.0,1.8,21516963,2006-05-12T11:08:17.408000Z,True,True,True,True,True
1149,2006,5,12,11,9,21.855,38.820409999999995,-122.81355,4.163,13.999999999999998,6.999999999999999,16,6.999999999999999,2.0,21516964,2006-05-12T11:09:21.855000Z,True,True,True,True,True
1150,2006,5,12,11,15,6.76,38.83909,-122.83006999999999,0.934,20.0,10.0,19,34.0,1.9,21516968,2006-05-12T11:15:06.760000Z,True,True,True,True,True
1151,2006,5,12,11,48,16.901,38.81852,-122.8111,3.237,13.999999999999998,9.000000000000002,11,19.0,2.0,21516984,2006-05-12T11:48:16.901000Z,True,True,True,True,True
1152,2006,5,12,11,56,12.785,38.8205,-122.81212,4.016,10.0,6.0,21,6.0,1.9,21516993,2006-05-12T11:56:12.785000Z,True,True,True,True,True
1153,2006,5,12,12,3,29.066,38.80234,-122.80856999999999,1.7930000000000001,12.0,8.0,14,11.000000000000002,2.0,21516998,2006-05-12T12:03:29.066000Z,True,True,True,True,True
1155,2006,5,12,14,35,22.65,38.82131,-122.81369,3.975,13.000000000000002,6.999999999999999,18,6.999999999999999,1.9,21517076,2006-05-12T14:35:22.650000Z,True,True,True,True,True
1157,2006,5,12,22,51,22.272,38.8201,-122.78753999999999,2.596,10.0,8.0,10,9.000000000000002,2.2,21517194,2006-05-12T22:51:22.272000Z,True,True,True,True,True
1160,2006,5,16,10,29,4.598,38.811679999999996,-122.81527,4.051,12.0,8.0,159,15.0,2.2,21517726,2006-05-16T10:29:04.598000Z,True,True,True,True,True
1161,2006,5,17,13,25,25.174,38.796009999999995,-122.7368,1.706,9.000000000000002,6.999999999999999,21,6.999999999999999,2.3,21517899,2006-05-17T13:25:25.174000Z,True,True,True,True,True
1162,2006,5,18,3,17,4.406000000000001,38.79467,-122.74343999999999,1.6119999999999999,6.0,4.0,9,8.0,2.0,21517989,2006-05-18T03:17:04.406000Z,True,True,True,True,True
1163,2006,5,18,13,43,14.843,38.834,-122.79818,2.721,12.0,11.000000000000002,171,19.0,2.3,21518035,2006-05-18T13:43:14.843000Z,True,True,True,True,True
1166,2006,5,26,21,10,57.18,38.79205,-122.80088,4.081,8.0,8.0,41,11.000000000000002,2.4,21519241,2006-05-26T21:10:57.180000Z,True,True,True,True,True
1168,2006,5,28,1,14,43.595,38.82367,-122.79683999999999,3.8280000000000003,11.000000000000002,8.0,14,9.000000000000002,1.9,21519422,2006-05-28T01:14:43.595000Z,True,True,True,True,True
1169,2006,5,28,5,42,42.68600000000001,38.801970000000004,-122.81676000000002,3.839,9.000000000000002,6.0,177,11.000000000000002,1.9,21519437,2006-05-28T05:42:42.686000Z,True,True,True,True,True
1172,2006,6,1,0,39,53.13399999999999,38.78009,-122.75063999999999,4.3389999999999995,13.000000000000002,9.000000000000002,67,13.000000000000002,2.3,21520069,2006-06-01T00:39:53.134000Z,True,True,True,True,True
1173,2006,6,2,5,33,48.1,38.83017,-122.84261000000001,1.9969999999999999,13.000000000000002,6.999999999999999,18,10.0,1.9,21520267,2006-06-02T05:33:48.100000Z,True,True,True,True,True
1174,2006,6,3,14,4,40.255,38.82091,-122.79321999999999,3.8930000000000002,10.0,8.0,28,11.000000000000002,2.2,21520534,2006-06-03T14:04:40.255000Z,True,True,True,True,True
1175,2006,6,3,18,51,23.086,38.82553,-122.79717,3.781,8.0,5.0,32,6.999999999999999,2.0,21520559,2006-06-03T18:51:23.086000Z,True,True,True,True,True
1176,2006,6,4,15,57,34.64,38.807970000000005,-122.79372,3.735,8.0,5.0,6,9.000000000000002,2.1,21520671,2006-06-04T15:57:34.640000Z,True,True,True,True,True
1177,2006,6,7,3,13,27.151999999999997,38.802479999999996,-122.79923000000001,3.742,11.000000000000002,8.0,2,18.000000000000004,2.1,21521017,2006-06-07T03:13:27.152000Z,True,True,True,True,True
1178,2006,6,7,17,35,19.45,38.82751,-122.79638,3.767,6.999999999999999,5.0,42,6.999999999999999,2.2,21521128,2006-06-07T17:35:19.450000Z,True,True,True,True,True
1179,2006,6,7,21,34,31.85,38.82705,-122.79715,3.778,6.999999999999999,6.0,26,6.999999999999999,2.0,21521202,2006-06-07T21:34:31.850000Z,True,True,True,True,True
1180,2006,6,8,23,2,26.2,38.82631,-122.8014,4.05,13.999999999999998,6.999999999999999,5,38.0,2.3,21521382,2006-06-08T23:02:26.200000Z,True,True,True,True,True
1181,2006,6,9,15,10,43.51,38.82179,-122.81464,4.047,16.0,10.0,12,10.0,1.9,21521437,2006-06-09T15:10:43.510000Z,True,True,True,True,True
1182,2006,6,10,21,59,45.983999999999995,38.79882,-122.78286000000001,4.152,22.000000000000004,13.000000000000002,34,17.0,2.8,21521649,2006-06-10T21:59:45.984000Z,True,True,True,True,True
1183,2006,6,11,9,58,4.51,38.80827,-122.81326999999999,4.308,9.000000000000002,6.999999999999999,45,10.0,2.3,21521714,2006-06-11T09:58:04.510000Z,True,True,True,True,True
1185,2006,6,14,18,15,0.805,38.80154,-122.78087,4.1419999999999995,20.0,13.999999999999998,44,21.0,2.0,21522304,2006-06-14T18:15:00.805000Z,True,True,True,True,True
1187,2006,6,17,22,42,51.575,38.81234,-122.79375,3.775,6.0,4.0,15,6.0,1.9,21522912,2006-06-17T22:42:51.575000Z,True,True,True,True,True
1191,2006,6,21,10,4,25.75,38.829229999999995,-122.80145,3.611,15.0,8.0,1,12.0,1.9,21523389,2006-06-21T10:04:25.750000Z,True,True,True,True,True
1192,2006,6,22,6,19,55.15,38.82005,-122.7843,2.855,10.0,9.000000000000002,153,10.0,1.9,21523503,2006-06-22T06:19:55.150000Z,True,True,True,True,True
1195,2006,6,24,9,45,3.755,38.814840000000004,-122.78336999999999,2.416,6.999999999999999,6.0,1,9.000000000000002,1.8,21523880,2006-06-24T09:45:03.755000Z,True,True,True,True,True
1196,2006,6,24,10,28,9.79,38.79392,-122.7655,2.158,6.0,5.0,177,6.0,1.8,21523888,2006-06-24T10:28:09.790000Z,True,True,True,True,True
1197,2006,6,24,10,33,58.085,38.79548,-122.76506,2.291,6.0,5.0,20,6.0,2.2,21523890,2006-06-24T10:33:58.085000Z,True,True,True,True,True
1198,2006,6,24,18,18,16.8,38.794740000000004,-122.73123000000001,1.51,9.000000000000002,6.999999999999999,79,8.0,1.9,21523937,2006-06-24T18:18:16.800000Z,True,True,True,True,True
1199,2006,6,26,17,25,21.05,38.793659999999996,-122.80694,4.02,25.0,11.000000000000002,28,21.0,1.8,69063756,2006-06-26T17:25:21.050000Z,True,True,True,True,True
1200,2006,6,26,22,11,3.88,38.81836,-122.79186000000001,4.4110000000000005,10.0,8.0,13,10.0,2.0,21524340,2006-06-26T22:11:03.880000Z,True,True,True,True,True
1201,2006,6,27,21,36,6.48,38.80082,-122.77588999999999,4.166,18.000000000000004,11.000000000000002,19,19.0,1.9,21524549,2006-06-27T21:36:06.480000Z,True,True,True,True,True
1202,2006,6,27,22,55,12.72,38.83421,-122.79388999999999,2.77,13.999999999999998,9.000000000000002,172,9.000000000000002,2.0,21524574,2006-06-27T22:55:12.720000Z,True,True,True,True,True
1203,2006,6,28,7,26,48.625,38.806309999999996,-122.79198000000001,1.859,5.0,3.0,47,4.0,2.2,21524751,2006-06-28T07:26:48.625000Z,True,True,True,True,True
1204,2006,6,29,2,27,16.145,38.8228,-122.79683,3.687,10.0,8.0,20,6.0,2.3,21524987,2006-06-29T02:27:16.145000Z,True,True,True,True,True
1205,2006,6,30,13,16,38.555,38.81244,-122.78997,2.063,8.0,5.0,14,6.0,2.0,21525210,2006-06-30T13:16:38.555000Z,True,True,True,True,True
1206,2006,7,1,6,3,30.895,38.81804,-122.78492,2.5269999999999997,9.000000000000002,6.0,22,6.999999999999999,2.3,21525322,2006-07-01T06:03:30.895000Z,True,True,True,True,True
1207,2006,7,1,11,40,19.65,38.83679,-122.79776000000001,2.57,15.0,9.000000000000002,171,11.000000000000002,3.0,21525352,2006-07-01T11:40:19.650000Z,True,True,True,True,True
1208,2006,7,2,7,48,25.705,38.79959,-122.80027,0.9440000000000001,11.000000000000002,9.000000000000002,32,11.000000000000002,2.1,21525478,2006-07-02T07:48:25.705000Z,True,True,True,True,True
1209,2006,7,2,8,16,7.96,38.79885,-122.80041000000001,0.9179999999999999,11.000000000000002,8.0,37,9.000000000000002,2.3,21525486,2006-07-02T08:16:07.960000Z,True,True,True,True,True
1210,2006,7,5,10,39,26.482,38.80887,-122.79385,4.077,6.999999999999999,5.0,18,8.0,2.0,30230924,2006-07-05T10:39:26.482000Z,True,True,True,True,True
1211,2006,7,5,21,54,38.16,38.79461,-122.76288999999998,2.127,5.0,4.0,5,5.0,1.9,21525958,2006-07-05T21:54:38.160000Z,True,True,True,True,True
1212,2006,7,6,12,54,36.415,38.81673,-122.8208,2.8169999999999997,9.000000000000002,6.0,8,6.0,1.9,21526019,2006-07-06T12:54:36.415000Z,True,True,True,True,True
1213,2006,7,6,16,57,25.497,38.81769,-122.79238000000001,3.9930000000000003,10.0,8.0,18,8.0,1.9,21526047,2006-07-06T16:57:25.497000Z,True,True,True,True,True
1214,2006,7,9,0,40,43.48,38.81145,-122.79288000000001,3.642,6.999999999999999,4.0,12,6.0,2.6,21526434,2006-07-09T00:40:43.480000Z,True,True,True,True,True
1215,2006,7,9,1,36,5.415,38.806020000000004,-122.77133,2.378,8.0,6.0,79,6.999999999999999,2.3,21526444,2006-07-09T01:36:05.415000Z,True,True,True,True,True
1216,2006,7,10,1,31,1.276,38.79302,-122.8006,4.251,8.0,6.0,117,8.0,2.1,21526614,2006-07-10T01:31:01.276000Z,True,True,True,True,True
1217,2006,7,10,2,24,26.355,38.81967,-122.79296000000001,3.946,9.000000000000002,8.0,2,9.000000000000002,2.3,21526616,2006-07-10T02:24:26.355000Z,True,True,True,True,True
1218,2006,7,12,2,57,57.8,38.79139,-122.74877,2.803,6.0,6.0,69,6.999999999999999,1.8,21526832,2006-07-12T02:57:57.800000Z,True,True,True,True,True
1219,2006,7,12,6,2,18.18,38.82201,-122.78503,2.8689999999999998,11.000000000000002,6.999999999999999,21,10.0,1.9,21526846,2006-07-12T06:02:18.180000Z,True,True,True,True,True
1220,2006,7,12,9,54,6.072,38.81879,-122.79874,3.697,11.000000000000002,8.0,13,9.000000000000002,2.3,21526862,2006-07-12T09:54:06.072000Z,True,True,True,True,True
1221,2006,7,12,13,2,50.03,38.82186,-122.79516000000001,3.917,12.0,9.000000000000002,30,9.000000000000002,2.2,21526876,2006-07-12T13:02:50.030000Z,True,True,True,True,True
1222,2006,7,12,16,23,3.5180000000000002,38.82636,-122.79676,3.859,9.000000000000002,6.0,9,10.0,1.9,21526888,2006-07-12T16:23:03.518000Z,True,True,True,True,True
1259,2006,8,31,2,22,34.08,38.82237,-122.82615,3.036,12.0,8.0,17,11.000000000000002,1.9,21534720,2006-08-31T02:22:34.080000Z,True,True,True,True,True
1260,2006,8,31,14,52,13.19,38.82286,-122.806,3.799,11.000000000000002,8.0,15,10.0,2.2,21534770,2006-08-31T14:52:13.190000Z,True,True,True,True,True
1261,2006,9,2,7,56,46.79,38.8177,-122.78716999999999,2.6919999999999997,8.0,6.999999999999999,151,8.0,1.8,21535025,2006-09-02T07:56:46.790000Z,True,True,True,True,True
1262,2006,9,2,20,31,26.13,38.811659999999996,-122.79465,3.6689999999999996,6.0,3.0,16,6.999999999999999,2.0,21535117,2006-09-02T20:31:26.130000Z,True,True,True,True,True
1263,2006,9,4,4,25,24.680999999999997,38.78394,-122.77667,0.977,18.000000000000004,13.999999999999998,61,18.000000000000004,2.4,21535365,2006-09-04T04:25:24.681000Z,True,True,True,True,True
1264,2006,9,4,21,1,17.12,38.81402,-122.78478,2.35,8.0,6.0,166,11.000000000000002,2.0,21535482,2006-09-04T21:01:17.120000Z,True,True,True,True,True
1265,2006,9,5,12,41,25.49,38.80623,-122.79266000000001,1.729,6.999999999999999,5.0,145,13.000000000000002,2.3,21535566,2006-09-05T12:41:25.490000Z,True,True,True,True,True
1266,2006,9,6,5,30,32.68,38.80642,-122.79191999999999,3.892,8.0,5.0,28,6.999999999999999,2.7,21535662,2006-09-06T05:30:32.680000Z,True,True,True,True,True
1267,2006,9,6,11,34,42.706,38.8268,-122.84068,1.5190000000000001,13.000000000000002,6.999999999999999,17,9.000000000000002,1.8,21535684,2006-09-06T11:34:42.706000Z,True,True,True,True,True
1268,2006,9,9,3,41,51.06,38.81389,-122.7915,4.013,12.0,5.0,179,10.0,2.1,21536165,2006-09-09T03:41:51.060000Z,True,True,True,True,True
1269,2006,9,9,10,47,48.4,38.81727,-122.82101000000002,2.884,9.000000000000002,6.0,178,5.0,1.8,21536221,2006-09-09T10:47:48.400000Z,True,True,True,True,True
1270,2006,9,10,19,11,14.315,38.806509999999996,-122.79531999999999,2.055,5.0,3.0,20,4.0,2.4,21536411,2006-09-10T19:11:14.315000Z,True,True,True,True,True
1271,2006,9,11,11,2,16.3,38.7986,-122.81562,3.656,13.999999999999998,8.0,9,13.999999999999998,1.9,21536537,2006-09-11T11:02:16.300000Z,True,True,True,True,True
1272,2006,9,12,3,29,49.36,38.810320000000004,-122.813,4.232,10.0,6.999999999999999,16,10.0,2.0,21536667,2006-09-12T03:29:49.360000Z,True,True,True,True,True
1273,2006,9,12,13,22,58.52,38.79221,-122.81241999999999,3.866,13.000000000000002,9.000000000000002,5,9.000000000000002,2.2,21536793,2006-09-12T13:22:58.520000Z,True,True,True,True,True
1274,2006,9,12,13,53,5.55,38.79163,-122.81233,3.905,13.000000000000002,9.000000000000002,179,8.0,2.0,21536800,2006-09-12T13:53:05.550000Z,True,True,True,True,True
1275,2006,9,12,14,22,13.456,38.8049,-122.73708,2.499,5.0,4.0,14,6.0,3.1,21536805,2006-09-12T14:22:13.456000Z,True,True,True,True,True
1277,2006,9,13,21,33,34.18,38.82775,-122.80507,3.27,8.0,3.0,173,8.0,2.1,21537144,2006-09-13T21:33:34.180000Z,True,True,True,True,True
1278,2006,9,14,6,47,11.87,38.821220000000004,-122.80286000000001,4.138,12.0,8.0,4,11.000000000000002,1.8,21537230,2006-09-14T06:47:11.870000Z,True,True,True,True,True
1279,2006,9,14,14,33,54.466,38.78752,-122.80468,4.272,9.000000000000002,6.999999999999999,109,10.0,1.8,21537314,2006-09-14T14:33:54.466000Z,True,True,True,True,True
1281,2006,9,14,21,24,7.29,38.81864,-122.78832,2.397,10.0,6.999999999999999,15,6.999999999999999,2.7,21537374,2006-09-14T21:24:07.290000Z,True,True,True,True,True
1282,2006,9,15,4,40,20.18,38.821670000000005,-122.77735,2.705,12.0,9.000000000000002,176,13.999999999999998,2.2,21537410,2006-09-15T04:40:20.180000Z,True,True,True,True,True
1283,2006,9,16,23,7,10.52,38.790279999999996,-122.74943999999999,4.019,10.0,8.0,70,13.999999999999998,2.7,21537622,2006-09-16T23:07:10.520000Z,True,True,True,True,True
1284,2006,9,17,10,46,30.7,38.83368,-122.80791,2.524,25.0,6.999999999999999,1,24.0,1.8,69069535,2006-09-17T10:46:30.700000Z,True,True,True,True,True
1285,2006,9,18,15,36,18.265,38.81961,-122.80283999999999,2.41,9.000000000000002,6.0,6,8.0,2.4,21537866,2006-09-18T15:36:18.265000Z,True,True,True,True,True
1287,2006,9,22,10,41,5.69,38.82512,-122.79762,3.842,10.0,8.0,24,8.0,2.0,21538380,2006-09-22T10:41:05.690000Z,True,True,True,True,True
1288,2006,9,24,7,48,50.21,38.81647,-122.78669,2.3930000000000002,8.0,6.0,168,6.0,2.6,21538671,2006-09-24T07:48:50.210000Z,True,True,True,True,True
1293,2006,9,28,15,3,49.485,38.81888,-122.79307,3.781,11.000000000000002,10.0,17,15.0,2.3,21539372,2006-09-28T15:03:49.485000Z,True,True,True,True,True
1294,2006,9,28,18,38,49.261,38.83271,-122.80918999999999,2.553,6.999999999999999,5.0,2,6.999999999999999,2.0,21539412,2006-09-28T18:38:49.261000Z,True,True,True,True,True
1295,2006,9,29,20,38,16.614,38.81588,-122.79536999999999,3.722,9.000000000000002,6.999999999999999,23,9.000000000000002,2.0,21539678,2006-09-29T20:38:16.614000Z,True,True,True,True,True
1296,2006,9,29,21,59,45.778999999999996,38.80605,-122.7917,2.13,4.0,4.0,9,6.0,2.3,21539697,2006-09-29T21:59:45.779000Z,True,True,True,True,True
1298,2006,9,30,21,32,18.15,38.81798,-122.79612,3.877,12.0,6.999999999999999,18,8.0,2.6,21539934,2006-09-30T21:32:18.150000Z,True,True,True,True,True
1299,2006,10,2,5,0,53.86,38.81812,-122.79923000000001,4.156000000000001,10.0,6.999999999999999,14,9.000000000000002,1.8,21540184,2006-10-02T05:00:53.860000Z,True,True,True,True,True
1300,2006,10,5,4,12,1.6740000000000002,38.80223,-122.81648999999999,3.69,10.0,6.0,169,8.0,2.5,21540747,2006-10-05T04:12:01.674000Z,True,True,True,True,True
1302,2006,10,5,20,18,55.96,38.79375,-122.7556,2.083,6.999999999999999,4.0,179,6.0,1.8,21540875,2006-10-05T20:18:55.960000Z,True,True,True,True,True
1304,2006,10,9,1,30,12.98,38.79323,-122.75633,2.42,4.0,4.0,40,6.0,2.2,21541513,2006-10-09T01:30:12.980000Z,True,True,True,True,True
1306,2006,10,13,1,20,11.66,38.79395,-122.72917,1.545,11.000000000000002,6.999999999999999,51,10.0,2.8,21542377,2006-10-13T01:20:11.660000Z,True,True,True,True,True
1310,2006,10,14,18,5,23.4,38.819559999999996,-122.78508000000001,2.7030000000000003,10.0,6.999999999999999,10,15.0,2.0,21542677,2006-10-14T18:05:23.400000Z,True,True,True,True,True
1311,2006,10,14,20,3,15.933,38.82338,-122.78608,2.719,24.0,11.000000000000002,27,23.0,2.8,21542709,2006-10-14T20:03:15.933000Z,True,True,True,True,True
1312,2006,10,14,21,35,38.330999999999996,38.8334,-122.79941000000001,2.557,12.0,9.000000000000002,169,9.000000000000002,2.2,21542725,2006-10-14T21:35:38.331000Z,True,True,True,True,True
1313,2006,10,15,15,59,50.555,38.81795,-122.78496000000001,2.35,9.000000000000002,6.0,179,6.999999999999999,1.9,21542821,2006-10-15T15:59:50.555000Z,True,True,True,True,True
1315,2006,10,17,17,2,54.531000000000006,38.826679999999996,-122.80162,3.997,8.0,4.0,177,6.0,1.8,21543139,2006-10-17T17:02:54.531000Z,True,True,True,True,True
1316,2006,10,17,21,10,5.11,38.80825,-122.79766000000001,4.33,10.0,6.999999999999999,16,8.0,2.0,21543214,2006-10-17T21:10:05.110000Z,True,True,True,True,True
1317,2006,10,18,12,27,19.87,38.83052,-122.79881999999999,2.261,15.0,9.000000000000002,177,19.0,2.0,21543337,2006-10-18T12:27:19.870000Z,True,True,True,True,True
1318,2006,10,18,16,31,23.185,38.80627,-122.79215,2.061,5.0,3.0,23,4.0,2.3,21543373,2006-10-18T16:31:23.185000Z,True,True,True,True,True
1319,2006,10,19,0,58,41.08,38.83573,-122.75582,1.4040000000000001,6.999999999999999,6.0,9,11.000000000000002,2.3,21543499,2006-10-19T00:58:41.080000Z,True,True,True,True,True
1320,2006,10,20,18,4,17.36,38.82675,-122.80455,3.819,8.0,4.0,177,8.0,1.9,21543842,2006-10-20T18:04:17.360000Z,True,True,True,True,True
1322,2006,10,23,8,6,5.55,38.78719,-122.74802,2.867,6.0,6.0,36,6.999999999999999,2.6,21544595,2006-10-23T08:06:05.550000Z,True,True,True,True,True
1323,2006,10,23,22,47,7.54,38.82134,-122.81071999999999,4.0360000000000005,12.0,6.0,9,9.000000000000002,1.8,21544753,2006-10-23T22:47:07.540000Z,True,True,True,True,True
1325,2006,10,27,19,7,59.84,38.82281,-122.78051,2.121,13.000000000000002,9.000000000000002,19,9.000000000000002,2.0,21545359,2006-10-27T19:07:59.840000Z,True,True,True,True,True
1327,2006,10,30,5,10,31.53,38.82292,-122.78732,2.838,11.000000000000002,8.0,10,11.000000000000002,1.9,21545619,2006-10-30T05:10:31.530000Z,True,True,True,True,True
1328,2006,10,31,3,43,19.93,38.79678,-122.76693999999999,1.979,11.000000000000002,6.999999999999999,15,10.0,3.3,21545805,2006-10-31T03:43:19.930000Z,True,True,True,True,True
1329,2006,10,31,21,50,14.811,38.83279,-122.81013,2.434,8.0,5.0,22,6.0,2.4,21545965,2006-10-31T21:50:14.811000Z,True,True,True,True,True
1330,2006,11,1,23,19,0.193,38.78822,-122.78083000000001,3.877,11.000000000000002,9.000000000000002,135,13.999999999999998,1.8,21546226,2006-11-01T23:19:00.193000Z,True,True,True,True,True
1331,2006,11,5,14,44,42.63,38.79611,-122.76523999999999,2.09,6.0,4.0,15,5.0,2.7,21546776,2006-11-05T14:44:42.630000Z,True,True,True,True,True
1332,2006,11,6,17,34,18.873,38.794979999999995,-122.75477,2.233,9.000000000000002,6.999999999999999,84,8.0,2.4,21546958,2006-11-06T17:34:18.873000Z,True,True,True,True,True
